ID,age,baselining,gametime,gender,gravity,level,level_pupdilations,leveltime,mean_pupilsize,threscount,threshold
fucker,666,True,1.5000000000000013,male,62.5,1,"[7431.0, 7427.0, 7441.0, 7457.0, 7462.0, 7487.0, 7527.0, 7573.0, 7897.0, 7900.0, 7928.0, 8051.0, 8034.0, 8057.0, 8085.0, 8163.0, 8127.0, 8157.0, 8196.0, 8216.0, 8225.0, 8251.0, 8282.0, 8323.0, 8370.0, 8402.0, 8433.0, 8421.0, 8430.0, 8452.0, 8469.0, 8473.0, 8481.0, 8486.0, 8504.0, 8540.0, 8586.0, 8620.0, 8640.0, 8677.0, 8724.0, 8769.0, 8810.0, 8840.0, 8854.0, 9181.0, 9159.0, 9159.0, 9130.0, 9087.0, 9050.0, 9006.0, 8893.0, 8675.0, 8184.0, 7815.0, 7456.0, 7216.0, 6945.0, 6772.0, 6646.0, 6567.0, 6524.0, 6518.0, 6556.0, 6624.0, 6730.0, 6865.0, 6997.0, 7133.0, 7270.0, 7423.0, 7555.0, 7669.0, 7794.0, 7908.0, 8007.0, 8099.0, 8185.0, 8302.0, 8308.0, 8371.0, 8428.0, 8495.0, 8569.0, 8657.0, 8644.0, 8695.0, 8749.0, 8802.0, 8853.0, 8853.0, 8668.0, 8603.0, 8540.0, 8507.0, 8508.0, 8417.0, 8469.0, 8545.0, 8600.0, 8662.0, 8735.0, 8810.0, 8864.0, 8913.0, 8968.0, 8914.0, 8936.0, 8969.0, 8984.0, 9021.0, 9066.0, 9085.0, 9129.0, 9063.0, 9094.0, 9129.0, 9164.0, 9202.0, 9224.0]",1.5000000000000013,8215.0666666666675,0,
fucker,666,True,5.53333333333333,male,62.5,2,"[7431.0, 7427.0, 7441.0, 7457.0, 7462.0, 7487.0, 7527.0, 7573.0, 7897.0, 7900.0, 7928.0, 8051.0, 8034.0, 8057.0, 8085.0, 8163.0, 8127.0, 8157.0, 8196.0, 8216.0, 8225.0, 8251.0, 8282.0, 8323.0, 8370.0, 8402.0, 8433.0, 8421.0, 8430.0, 8452.0, 8469.0, 8473.0, 8481.0, 8486.0, 8504.0, 8540.0, 8586.0, 8620.0, 8640.0, 8677.0, 8724.0, 8769.0, 8810.0, 8840.0, 8854.0, 9181.0, 9159.0, 9159.0, 9130.0, 9087.0, 9050.0, 9006.0, 8893.0, 8675.0, 8184.0, 7815.0, 7456.0, 7216.0, 6945.0, 6772.0, 6646.0, 6567.0, 6524.0, 6518.0, 6556.0, 6624.0, 6730.0, 6865.0, 6997.0, 7133.0, 7270.0, 7423.0, 7555.0, 7669.0, 7794.0, 7908.0, 8007.0, 8099.0, 8185.0, 8302.0, 8308.0, 8371.0, 8428.0, 8495.0, 8569.0, 8657.0, 8644.0, 8695.0, 8749.0, 8802.0, 8853.0, 8853.0, 8668.0, 8603.0, 8540.0, 8507.0, 8508.0, 8417.0, 8469.0, 8545.0, 8600.0, 8662.0, 8735.0, 8810.0, 8864.0, 8913.0, 8968.0, 8914.0, 8936.0, 8969.0, 8984.0, 9021.0, 9066.0, 9085.0, 9129.0, 9063.0, 9094.0, 9129.0, 9164.0, 9202.0, 9224.0]",4.033333333333329,8272.6528925619841,0,
fucker,666,True,9.56666666666666,male,60.0,3,"[9250.0, 9259.0, 9290.0, 9161.0, 9140.0, 9155.0, 9178.0, 9188.0, 9217.0, 9254.0, 9288.0, 9293.0, 9312.0, 9306.0, 9273.0, 9256.0, 9317.0, 9292.0, 9307.0, 9322.0, 9347.0, 9374.0, 9398.0, 9412.0, 9416.0, 9264.0, 9254.0, 9279.0, 9287.0, 9403.0, 9400.0, 9414.0, 9425.0, 9428.0, 9432.0, 9424.0, 9423.0, 9363.0, 9379.0, 9369.0, 9354.0, 9312.0, 9307.0, 9160.0, 9156.0, 9188.0, 9209.0, 9082.0, 9101.0, 9118.0, 9134.0, 9142.0, 9161.0, 9086.0, 9093.0, 9067.0, 9004.0, 8888.0, 8709.0, 8616.0, 8541.0, 8507.0, 8487.0, 8484.0, 8504.0, 8554.0, 8464.0, 8525.0, 8607.0, 8682.0, 8754.0, 8949.0, 8974.0, 9026.0, 9092.0, 9140.0, 9190.0, 9232.0, 9289.0, 9326.0, 9353.0, 9379.0, 9401.0, 9455.0, 9486.0, 9524.0, 9540.0, 9560.0, 9431.0, 9419.0, 9440.0, 9454.0, 9495.0, 9513.0, 9535.0, 9462.0, 9475.0, 9445.0, 9287.0, 9102.0, 8908.0, 8696.0, 8515.0, 8339.0, 8212.0, 8111.0, 8006.0, 7958.0, 7903.0, 7896.0, 7918.0, 7985.0, 8080.0, 8221.0, 8316.0, 8455.0, 8578.0, 8690.0, 8775.0, 8859.0, 8924.0]",4.033333333333329,9048.4628099173551,0,
fucker,666,True,10.46666666666666,male,57.5,4,"[8998.0, 9020.0, 9057.0, 9029.0, 9049.0, 9083.0, 9115.0, 9145.0, 9067.0, 9086.0, 9101.0, 9143.0, 9173.0, 9207.0, 9234.0, 9232.0, 9284.0, 9313.0, 9355.0, 9425.0, 9468.0, 9492.0, 9535.0, 9568.0, 9598.0, 9632.0, 9596.0, 8510.0, 8381.0, 8297.0, 8198.0, 8154.0, 8114.0, 8024.0, 8040.0, 8076.0, 8130.0, 8198.0, 8257.0, 8339.0, 8436.0, 8509.0, 8587.0, 8708.0, 8758.0, 8817.0, 8855.0, 8931.0, 8925.0, 8947.0, 8980.0, 9032.0, 8947.0, 8978.0, 8996.0, 9038.0, 9040.0, 9069.0, 9095.0, 9109.0, 9120.0, 9163.0, 9157.0, 9125.0, 9145.0, 9180.0, 9205.0, 9229.0, 9272.0, 9304.0, 9320.0, 9356.0, 9381.0, 9405.0, 9382.0, 9394.0, 9395.0, 9418.0, 9434.0, 9451.0, 9397.0, 9403.0, 9434.0, 9446.0, 9467.0, 9500.0, 9530.0, 9583.0, 9633.0, 9682.0, 9733.0, 9734.0, 9778.0, 9795.0, 9810.0, 9819.0, 9817.0, 9821.0, 9843.0, 9860.0, 9865.0, 9888.0, 9932.0, 9928.0, 9958.0, 9478.0, 9521.0, 9571.0, 9604.0, 9620.0, 9607.0, 9620.0, 9622.0, 9636.0, 9655.0, 9502.0, 9495.0, 9522.0, 9527.0, 9541.0, 9503.0]",0.8999999999999999,9259.4444444444453,0,
fucker,666,True,13.966666666666658,male,57.5,5,"[8998.0, 9020.0, 9057.0, 9029.0, 9049.0, 9083.0, 9115.0, 9145.0, 9067.0, 9086.0, 9101.0, 9143.0, 9173.0, 9207.0, 9234.0, 9232.0, 9284.0, 9313.0, 9355.0, 9425.0, 9468.0, 9492.0, 9535.0, 9568.0, 9598.0, 9632.0, 9596.0, 8510.0, 8381.0, 8297.0, 8198.0, 8154.0, 8114.0, 8024.0, 8040.0, 8076.0, 8130.0, 8198.0, 8257.0, 8339.0, 8436.0, 8509.0, 8587.0, 8708.0, 8758.0, 8817.0, 8855.0, 8931.0, 8925.0, 8947.0, 8980.0, 9032.0, 8947.0, 8978.0, 8996.0, 9038.0, 9040.0, 9069.0, 9095.0, 9109.0, 9120.0, 9163.0, 9157.0, 9125.0, 9145.0, 9180.0, 9205.0, 9229.0, 9272.0, 9304.0, 9320.0, 9356.0, 9381.0, 9405.0, 9382.0, 9394.0, 9395.0, 9418.0, 9434.0, 9451.0, 9397.0, 9403.0, 9434.0, 9446.0, 9467.0, 9500.0, 9530.0, 9583.0, 9633.0, 9682.0, 9733.0, 9734.0, 9778.0, 9795.0, 9810.0, 9819.0, 9817.0, 9821.0, 9843.0, 9860.0, 9865.0, 9888.0, 9932.0, 9928.0, 9958.0, 9478.0, 9521.0, 9571.0, 9604.0, 9620.0, 9607.0, 9620.0, 9622.0, 9636.0, 9655.0, 9502.0, 9495.0, 9522.0, 9527.0, 9541.0, 9503.0]",3.4999999999999973,9171.1619047619042,0,
fucker,666,True,17.999999999999986,male,57.5,6,"[8998.0, 9020.0, 9057.0, 9029.0, 9049.0, 9083.0, 9115.0, 9145.0, 9067.0, 9086.0, 9101.0, 9143.0, 9173.0, 9207.0, 9234.0, 9232.0, 9284.0, 9313.0, 9355.0, 9425.0, 9468.0, 9492.0, 9535.0, 9568.0, 9598.0, 9632.0, 9596.0, 8510.0, 8381.0, 8297.0, 8198.0, 8154.0, 8114.0, 8024.0, 8040.0, 8076.0, 8130.0, 8198.0, 8257.0, 8339.0, 8436.0, 8509.0, 8587.0, 8708.0, 8758.0, 8817.0, 8855.0, 8931.0, 8925.0, 8947.0, 8980.0, 9032.0, 8947.0, 8978.0, 8996.0, 9038.0, 9040.0, 9069.0, 9095.0, 9109.0, 9120.0, 9163.0, 9157.0, 9125.0, 9145.0, 9180.0, 9205.0, 9229.0, 9272.0, 9304.0, 9320.0, 9356.0, 9381.0, 9405.0, 9382.0, 9394.0, 9395.0, 9418.0, 9434.0, 9451.0, 9397.0, 9403.0, 9434.0, 9446.0, 9467.0, 9500.0, 9530.0, 9583.0, 9633.0, 9682.0, 9733.0, 9734.0, 9778.0, 9795.0, 9810.0, 9819.0, 9817.0, 9821.0, 9843.0, 9860.0, 9865.0, 9888.0, 9932.0, 9928.0, 9958.0, 9478.0, 9521.0, 9571.0, 9604.0, 9620.0, 9607.0, 9620.0, 9622.0, 9636.0, 9655.0, 9502.0, 9495.0, 9522.0, 9527.0, 9541.0, 9503.0]",4.033333333333329,9223.1074380165282,0,
fucker,666,True,22.033333333333314,male,55.0,7,"[9453.0, 9460.0, 9488.0, 9497.0, 9500.0, 9554.0, 9583.0, 9604.0, 9590.0, 9607.0, 9621.0, 9586.0, 9611.0, 9603.0, 9615.0, 9620.0, 9640.0, 9641.0, 9587.0, 9629.0, 9634.0, 9645.0, 9678.0, 9689.0, 9723.0, 9738.0, 9778.0, 9779.0, 9783.0, 9758.0, 9739.0, 9722.0, 9695.0, 9636.0, 9586.0, 9519.0, 9478.0, 9411.0, 9281.0, 9153.0, 9014.0, 8861.0, 8772.0, 8701.0, 8663.0, 8649.0, 8587.0, 8603.0, 8619.0, 8599.0, 8535.0, 8419.0, 8293.0, 8164.0, 8096.0, 8044.0, 8003.0, 7973.0, 7961.0, 7854.0, 7844.0, 7872.0, 7887.0, 7916.0, 7954.0, 7904.0, 7970.0, 8069.0, 8153.0, 8252.0, 8340.0, 8413.0, 8512.0, 8599.0, 8705.0, 8767.0, 8751.0, 8816.0, 8855.0, 8880.0, 8899.0, 8838.0, 8710.0, 8527.0, 8378.0, 8297.0, 8263.0, 8211.0, 8213.0, 8228.0, 8268.0, 8290.0, 8313.0, 8349.0, 8375.0, 8412.0, 8417.0, 8410.0, 8397.0, 8365.0, 8348.0, 8351.0, 8360.0, 8403.0, 8454.0, 8527.0, 8595.0, 8648.0, 8725.0, 8793.0, 8842.0, 8871.0, 8915.0, 8943.0, 8967.0, 8988.0, 8998.0, 9013.0, 9015.0, 9031.0, 8975.0]",4.033333333333329,8848.8016528925618,0,
fucker,666,True,25.29999999999998,male,52.5,8,"[8953.0, 8971.0, 8990.0, 9008.0, 9044.0, 9073.0, 9120.0, 9159.0, 9142.0, 9133.0, 9151.0, 9173.0, 9211.0, 9265.0, 9289.0, 9318.0, 9347.0, 9413.0, 9474.0, 9502.0, 9534.0, 9551.0, 9576.0, 9564.0, 9511.0, 9527.0, 9467.0, 9465.0, 9485.0, 9488.0, 9501.0, 9514.0, 9526.0, 9537.0, 9557.0, 9566.0, 9585.0, 9594.0, 9545.0, 9551.0, 9556.0, 9578.0, 9573.0, 9574.0, 9566.0, 9543.0, 9547.0, 9539.0, 9554.0, 9551.0, 9578.0, 9626.0, 9570.0, 9587.0, 9590.0, 9606.0, 9622.0, 9629.0, 9639.0, 9644.0, 9668.0, 9668.0, 9686.0, 9694.0, 9723.0, 9653.0, 9616.0, 9624.0, 9619.0, 9626.0, 9636.0, 9558.0, 9542.0, 9557.0, 9586.0, 9600.0, 9616.0, 9637.0, 9672.0, 9618.0, 9600.0, 9619.0, 9647.0, 9656.0, 9666.0, 9674.0, 9688.0, 9713.0, 9716.0, 9758.0, 9791.0, 9828.0, 9847.0, 9884.0, 9900.0, 9925.0, 9946.0, 9963.0, 9887.0, 0.0, 0.0, 8707.0, 8994.0, 8972.0, 8883.0, 8835.0, 8728.0, 8663.0, 8602.0, 8560.0, 8490.0, 8423.0, 8425.0, 8461.0, 8528.0, 8595.0, 8792.0, 8859.0, 8930.0, 9009.0, 9089.0]",3.266666666666665,9535.4285714285706,0,
fucker,666,True,29.333333333333307,male,52.5,9,"[8953.0, 8971.0, 8990.0, 9008.0, 9044.0, 9073.0, 9120.0, 9159.0, 9142.0, 9133.0, 9151.0, 9173.0, 9211.0, 9265.0, 9289.0, 9318.0, 9347.0, 9413.0, 9474.0, 9502.0, 9534.0, 9551.0, 9576.0, 9564.0, 9511.0, 9527.0, 9467.0, 9465.0, 9485.0, 9488.0, 9501.0, 9514.0, 9526.0, 9537.0, 9557.0, 9566.0, 9585.0, 9594.0, 9545.0, 9551.0, 9556.0, 9578.0, 9573.0, 9574.0, 9566.0, 9543.0, 9547.0, 9539.0, 9554.0, 9551.0, 9578.0, 9626.0, 9570.0, 9587.0, 9590.0, 9606.0, 9622.0, 9629.0, 9639.0, 9644.0, 9668.0, 9668.0, 9686.0, 9694.0, 9723.0, 9653.0, 9616.0, 9624.0, 9619.0, 9626.0, 9636.0, 9558.0, 9542.0, 9557.0, 9586.0, 9600.0, 9616.0, 9637.0, 9672.0, 9618.0, 9600.0, 9619.0, 9647.0, 9656.0, 9666.0, 9674.0, 9688.0, 9713.0, 9716.0, 9758.0, 9791.0, 9828.0, 9847.0, 9884.0, 9900.0, 9925.0, 9946.0, 9963.0, 9887.0, 0.0, 0.0, 8707.0, 8994.0, 8972.0, 8883.0, 8835.0, 8728.0, 8663.0, 8602.0, 8560.0, 8490.0, 8423.0, 8425.0, 8461.0, 8528.0, 8595.0, 8792.0, 8859.0, 8930.0, 9009.0, 9089.0]",4.033333333333329,9247.1404958677685,0,
fucker,666,True,29.499999999999975,male,50.0,10,"[9166.0, 9222.0, 9332.0, 9304.0, 9332.0, 9717.0, 9744.0, 9781.0, 9806.0, 9820.0, 9832.0, 9842.0, 9891.0, 9798.0, 9809.0, 9674.0, 9677.0, 9691.0, 9602.0, 9583.0, 9588.0, 9594.0, 9560.0, 9560.0, 9546.0, 9547.0, 9556.0, 9562.0, 9590.0, 9624.0, 9627.0, 9664.0, 9698.0, 9713.0, 9685.0, 9692.0, 9661.0, 9596.0, 9495.0, 9390.0, 9336.0, 9293.0, 9289.0, 9286.0, 9307.0, 9345.0, 9371.0, 9432.0, 9480.0, 9557.0, 9611.0, 9638.0, 9703.0, 9744.0, 9759.0, 9772.0, 9797.0, 9827.0, 9797.0, 9380.0, 9368.0, 9315.0, 9356.0, 9393.0, 9435.0, 9451.0, 9478.0, 9467.0, 9467.0, 9360.0, 9359.0, 9369.0, 9278.0, 9315.0, 9342.0, 9303.0, 9294.0, 9253.0, 9204.0, 9085.0, 8985.0, 8853.0, 8766.0, 8742.0, 8733.0, 8702.0, 8698.0, 8701.0, 8681.0, 8643.0, 8600.0, 8520.0, 8459.0, 8553.0, 8454.0, 8428.0, 8396.0, 8403.0, 8430.0, 8479.0, 8536.0, 8623.0, 8696.0, 8774.0, 8838.0, 8935.0, 8957.0, 9052.0, 9113.0, 9182.0, 9237.0, 9281.0, 9352.0, 9418.0, 9448.0, 9488.0, 9525.0, 9556.0, 9572.0, 9628.0, 9671.0]",0.16666666666666666,9271.2000000000007,0,
