ID,age,baselining,gametime,gender,gravity,level,level_pupdilations,leveltime,mean_pupilsize,threscount,threshold
thirdtest,1,True,10.033333333333308,1,38,1,"[9252.0, 9231.0, 9208.0, 9183.0, 9147.0, 9093.0, 9008.0, 8926.0, 8873.0, 8804.0, 8841.0, 8917.0, 8971.0, 9043.0, 9099.0, 9160.0, 9231.0, 9307.0, 9381.0, 9470.0, 9540.0, 9606.0, 9662.0, 9727.0, 9780.0, 9653.0, 9463.0, 9503.0, 9551.0, 9600.0, 9621.0, 9654.0, 9700.0, 9580.0, 9521.0, 9569.0, 9611.0, 9654.0, 9700.0, 9725.0, 9757.0, 9791.0, 9806.0, 9845.0, 9819.0, 9793.0, 9806.0, 9821.0, 9846.0, 9867.0, 9919.0, 9961.0, 10005.0, 10044.0, 10083.0, 10133.0, 10179.0, 10226.0, 10279.0, 10314.0, 10358.0, 10395.0, 10437.0, 10468.0, 10504.0, 10535.0, 10563.0, 10588.0, 10617.0, 10648.0, 10680.0, 10692.0, 10701.0, 10721.0, 10758.0, 10265.0, 10204.0, 10238.0, 10281.0, 10302.0, 10323.0, 10351.0, 10381.0, 10355.0, 10370.0, 10404.0, 10444.0, 10469.0, 10499.0, 10535.0, 10568.0, 10596.0, 10652.0, 10671.0, 10395.0, 10415.0, 10416.0, 10445.0, 10447.0, 10450.0, 10455.0, 10453.0, 10464.0, 10477.0, 10495.0, 10504.0, 10514.0, 10537.0, 10567.0, 10443.0, 10444.0, 10445.0, 10469.0, 10475.0, 10507.0, 10480.0, 10508.0, 10511.0, 10523.0, 10542.0, 10567.0, 10566.0, 10576.0, 10618.0, 10655.0, 10699.0, 10739.0, 10762.0, 10782.0, 10822.0, 10847.0, 10875.0, 10912.0, 10951.0, 10976.0, 10983.0, 11011.0, 11017.0, 11050.0, 11068.0, 11073.0, 11083.0, 11113.0, 10666.0, 10699.0, 10723.0, 10758.0, 10823.0, 10831.0, 10710.0, 10722.0, 10759.0, 10790.0, 10830.0, 10776.0, 10802.0, 10851.0, 10880.0, 10903.0, 10930.0, 10953.0, 10975.0, 11012.0, 11070.0, 11100.0, 11136.0, 11163.0, 11169.0, 11178.0, 11201.0, 11208.0, 11220.0, 11180.0, 10905.0, 10933.0, 10962.0, 10970.0, 10975.0, 10767.0, 10837.0, 10850.0, 10861.0, 10873.0, 10894.0, 10915.0, 10933.0, 11026.0, 11022.0, 11068.0, 11079.0, 11104.0, 11150.0, 11189.0, 11208.0, 11229.0, 11260.0, 11274.0, 11317.0, 11345.0, 11368.0, 11392.0, 11399.0, 11417.0, 11438.0, 11456.0, 11455.0, 11468.0, 11472.0, 11497.0, 11505.0, 11532.0, 11111.0, 11069.0, 11082.0, 11123.0, 11126.0, 11058.0, 11066.0, 11108.0, 11139.0, 11140.0, 11155.0, 11184.0, 11230.0, 11273.0, 11296.0, 11334.0, 11374.0, 11396.0, 11422.0, 11449.0, 11073.0, 11033.0, 11029.0, 11033.0, 11039.0, 11052.0, 10845.0, 10825.0, 10867.0, 10887.0, 10894.0, 10913.0, 10937.0, 10950.0, 10850.0, 10867.0, 10890.0, 10900.0, 10913.0, 10965.0, 11029.0, 11038.0, 11058.0, 11102.0, 11163.0, 11199.0, 11211.0, 11253.0, 11369.0, 11367.0, 11387.0, 11393.0, 11420.0, 11419.0, 11449.0, 11450.0, 11472.0, 11487.0, 11449.0, 11473.0, 11478.0, 11489.0, 11518.0, 11516.0, 11527.0, 11280.0, 11075.0, 11151.0, 11209.0, 11245.0, 11145.0, 11041.0, 11081.0, 11120.0, 11151.0, 11181.0, 11223.0, 11284.0, 11310.0, 11347.0, 11369.0, 11394.0, 11546.0, 11540.0, 11557.0, 11566.0, 11574.0, 11430.0, 11291.0, 11336.0]",10.033333333333308,10677.674418604651,0,
thirdtest,1,True,13.933333333333305,1,36,2,"[11191.0, 11149.0, 11155.0, 11174.0, 11183.0, 10899.0, 10651.0, 10648.0, 10665.0, 10681.0, 10686.0, 10941.0, 10956.0, 10959.0, 10967.0, 10971.0, 10973.0, 10784.0, 10800.0, 10828.0, 10843.0, 10859.0, 10839.0, 10850.0, 10875.0, 10897.0, 10908.0, 11009.0, 11040.0, 11068.0, 11100.0, 11132.0, 11156.0, 11179.0, 11192.0, 11218.0, 11219.0, 11237.0, 11010.0, 10842.0, 10843.0, 10850.0, 10862.0, 10875.0, 10655.0, 10660.0, 10761.0, 10791.0, 10820.0, 10843.0, 10869.0, 10899.0, 10742.0, 10727.0, 10752.0, 10770.0, 10814.0, 11045.0, 11073.0, 11090.0, 11108.0, 11135.0, 11161.0, 11194.0, 11218.0, 11219.0, 11238.0, 11256.0, 11100.0, 10933.0, 10947.0, 10952.0, 10966.0, 10970.0, 10975.0, 10872.0, 10752.0, 10770.0, 10786.0, 10813.0, 10832.0, 10837.0, 10783.0, 10787.0, 10796.0, 10791.0, 10826.0, 10678.0, 10698.0, 10733.0, 10824.0, 10705.0, 10844.0, 10859.0, 10902.0, 10907.0, 10951.0, 10981.0, 11029.0, 11103.0, 11123.0, 11150.0, 11177.0, 11216.0, 11245.0, 11254.0, 11274.0, 11286.0, 11287.0, 11296.0, 11298.0, 11314.0, 11318.0, 11320.0, 11323.0, 11317.0, 11314.0]",3.899999999999996,10976.222222222223,0,
thirdtest,1,True,23.96666666666661,1,36,3,"[11131.0, 11134.0, 11129.0, 11147.0, 11139.0, 11122.0, 11164.0, 11507.0, 11491.0, 11501.0, 11507.0, 11516.0, 11539.0, 11516.0, 11533.0, 11553.0, 11546.0, 11569.0, 11570.0, 11584.0, 11579.0, 11595.0, 11591.0, 11598.0, 11613.0, 11618.0, 11643.0, 11672.0, 11399.0, 11303.0, 11357.0, 11413.0, 11441.0, 11226.0, 11116.0, 11169.0, 11208.0, 11255.0, 11280.0, 11317.0, 11386.0, 11226.0, 11270.0, 11315.0, 11348.0, 11373.0, 11395.0, 11436.0, 11445.0, 11463.0, 11471.0, 11469.0, 11487.0, 11501.0, 11524.0, 11548.0, 11555.0, 10858.0, 10883.0, 10931.0, 11199.0, 11250.0, 11291.0, 10891.0, 11119.0, 10916.0, 11199.0, 11226.0, 11244.0, 11277.0, 11274.0, 11314.0, 11343.0, 11430.0, 11443.0, 11460.0, 11466.0, 11495.0, 11516.0, 11534.0, 11549.0, 11556.0, 11596.0, 11328.0, 11316.0, 11348.0, 11378.0, 11391.0, 11409.0, 11247.0, 10837.0, 10946.0, 10965.0, 11009.0, 11010.0, 11041.0, 10838.0, 10865.0, 10901.0, 10915.0, 10941.0, 10986.0, 11040.0, 10942.0, 10959.0, 10997.0, 11045.0, 11057.0, 11177.0, 11180.0, 11208.0, 11234.0, 11259.0, 11217.0, 11032.0, 11072.0, 11111.0, 11134.0, 11165.0, 11174.0, 11202.0, 11086.0, 11065.0, 11099.0, 11112.0, 11121.0, 11135.0, 11142.0, 11150.0, 11167.0, 10934.0, 10960.0, 10973.0, 10985.0, 11008.0, 11036.0, 11064.0, 11101.0, 11135.0, 11174.0, 11213.0, 11236.0, 11062.0, 10988.0, 10999.0, 11009.0, 11041.0, 10809.0, 10846.0, 10826.0, 10880.0, 10915.0, 10943.0, 10854.0, 10848.0, 10858.0, 10905.0, 10933.0, 10914.0, 10943.0, 10991.0, 11011.0, 11028.0, 11044.0, 11039.0, 10820.0, 10845.0, 10848.0, 10866.0, 10835.0, 10764.0, 10737.0, 10721.0, 10746.0, 10730.0, 10678.0, 10698.0, 10709.0, 10744.0, 10795.0, 10831.0, 10699.0, 10704.0, 10732.0]",10.033333333333308,11166.972826086956,0,
thirdtest,1,True,24.63333333333328,1,34,4,"[10743.0, 10806.0, 10775.0, 10825.0, 10815.0, 10841.0, 10865.0, 10876.0, 10907.0, 10945.0, 10965.0, 10976.0, 10998.0, 11021.0, 11031.0, 10964.0, 10965.0, 10980.0, 10985.0, 11009.0]",0.6666666666666666,10914.6,0,
thirdtest,1,True,29.633333333333272,1,34,5,"[11335.0, 11349.0, 11355.0, 11364.0, 11359.0, 11369.0, 11319.0, 11197.0, 11203.0, 11191.0, 11164.0, 11094.0, 11087.0, 11117.0, 11126.0, 11158.0, 11180.0, 11216.0, 11219.0, 11249.0, 11265.0, 11284.0, 11345.0, 11048.0, 10933.0, 10972.0, 11011.0, 11030.0, 11093.0, 11117.0, 11050.0, 11085.0, 11108.0, 11146.0, 11174.0, 11193.0, 11242.0, 11286.0, 11326.0, 11362.0, 11401.0, 11423.0, 11439.0, 11466.0, 11489.0, 11338.0, 11159.0, 11179.0, 11202.0, 11213.0, 11227.0, 11254.0, 11254.0, 11278.0, 11299.0, 11355.0, 11175.0, 11159.0, 11174.0, 11185.0, 11179.0, 11174.0, 11170.0, 11166.0, 11128.0, 10994.0, 11005.0, 11041.0, 11006.0, 10842.0, 10847.0, 10870.0, 10884.0, 10900.0, 10908.0, 10934.0, 10937.0, 10973.0, 11000.0, 10963.0, 10986.0, 10992.0, 11006.0, 11025.0, 11039.0, 11066.0, 11084.0, 11097.0, 11126.0, 11149.0, 11172.0, 11162.0, 10876.0, 10899.0, 10896.0, 10924.0, 10929.0, 10943.0, 10968.0, 10907.0, 10938.0, 10993.0, 8127.0, 6737.0, 6111.0, 8813.0, 6356.0, 7640.0, 0.0, 8905.0, 10670.0, 10961.0, 10963.0, 10964.0, 11002.0, 11020.0, 10969.0, 10995.0, 11037.0, 11074.0, 11096.0, 11130.0, 11265.0, 11251.0, 11244.0, 11244.0, 11245.0, 11258.0, 11246.0, 11249.0]",4.999999999999992,10846.615384615385,0,
thirdtest,1,True,39.66666666666658,1,34,6,"[11496.0, 11329.0, 11210.0, 10972.0, 11228.0, 11249.0, 11260.0, 11282.0, 11304.0, 11331.0, 11359.0, 11379.0, 11397.0, 11414.0, 11426.0, 11437.0, 11444.0, 11454.0, 11462.0, 11441.0, 11344.0, 11344.0, 11344.0, 11354.0, 10722.0, 10986.0, 10756.0, 10812.0, 10871.0, 11155.0, 11192.0, 11216.0, 11259.0, 11272.0, 11289.0, 11298.0, 11088.0, 11096.0, 11129.0, 11144.0, 11079.0, 11083.0, 11095.0, 11137.0, 11145.0, 10988.0, 11000.0, 11026.0, 11029.0, 11048.0, 11078.0, 11107.0, 11136.0, 11169.0, 11185.0, 11217.0, 11245.0, 11270.0, 11278.0, 11288.0, 11289.0, 11298.0, 10951.0, 10807.0, 10846.0, 10866.0, 10651.0, 10596.0, 10604.0, 10630.0, 10768.0, 10780.0, 10705.0, 10596.0, 10633.0, 10874.0, 10803.0, 10704.0, 10761.0, 10770.0, 10777.0, 10748.0, 10723.0, 10737.0, 10757.0, 10770.0, 10783.0, 10802.0, 10826.0, 10585.0, 10534.0, 10565.0, 10594.0, 10597.0, 10622.0, 10615.0, 10658.0, 10555.0, 10486.0, 10497.0, 10505.0, 10508.0, 10535.0, 10545.0, 10564.0, 10575.0, 10600.0, 10713.0, 10712.0, 10737.0, 10757.0, 10763.0, 10781.0, 10807.0, 10824.0, 10862.0, 10876.0, 10929.0, 10884.0, 10826.0, 10867.0, 10900.0, 10945.0, 10987.0, 11002.0, 11152.0, 11164.0, 11185.0, 11192.0, 11211.0, 11214.0, 11224.0, 11234.0, 11243.0, 11255.0, 11213.0, 11227.0, 11239.0, 11265.0, 11273.0, 11293.0, 11310.0, 11319.0, 11332.0, 11336.0, 11356.0, 11260.0, 11063.0, 11117.0, 11167.0, 11204.0]",10.033333333333308,11009.026490066226,0,
thirdtest,1,True,49.69999999999989,1,32,7,"[10992.0, 10974.0, 11028.0, 11063.0, 11091.0, 11415.0, 11375.0, 11418.0, 11443.0, 11463.0, 11483.0, 11491.0, 11509.0, 11515.0, 11524.0, 11524.0, 11518.0, 11502.0, 11505.0, 11502.0, 11502.0, 11505.0, 11504.0, 11502.0, 11428.0, 11440.0, 11438.0, 11483.0, 10978.0, 10949.0, 10994.0, 10813.0, 10833.0, 10840.0, 10842.0, 11071.0, 10821.0, 11015.0, 10856.0, 10891.0, 10924.0, 10941.0, 10972.0, 11008.0, 10906.0, 10778.0, 10803.0, 11154.0, 11169.0, 11182.0, 11184.0, 11218.0, 11185.0, 11222.0, 11236.0, 11333.0, 11309.0, 11330.0, 11334.0, 11360.0, 11357.0, 11032.0, 10724.0, 10748.0, 11047.0, 10808.0, 11100.0, 10609.0, 10492.0, 10729.0, 10517.0, 10555.0, 10583.0, 10613.0, 10798.0, 10711.0, 10746.0, 11011.0, 10886.0, 10720.0, 10879.0, 10788.0, 11078.0, 11107.0, 11141.0, 11177.0, 11205.0, 11233.0, 11249.0, 11199.0, 11229.0, 11256.0, 11273.0, 11289.0, 11314.0, 11328.0, 11328.0, 11339.0, 11348.0, 11363.0, 11379.0, 11393.0, 11116.0, 11024.0, 11040.0, 11057.0, 11083.0, 10702.0, 10849.0, 10676.0, 10805.0, 10917.0, 10940.0, 10989.0, 10972.0, 10831.0, 10842.0, 10864.0, 10882.0, 10905.0, 10814.0, 10811.0, 10832.0, 10845.0, 10872.0, 10898.0, 10924.0, 10852.0, 10838.0, 10862.0, 10881.0, 10902.0, 10926.0, 10957.0, 10978.0, 10985.0, 11015.0, 11035.0, 11057.0, 11075.0, 11097.0, 11117.0, 11132.0, 11145.0, 11149.0, 11174.0, 10860.0, 10567.0, 10535.0, 10553.0, 10658.0, 10676.0, 10685.0, 10631.0, 10586.0, 10667.0, 10723.0, 10766.0, 10683.0, 10590.0, 10620.0, 10642.0, 10673.0, 10514.0, 10509.0, 10524.0, 10542.0, 10574.0, 10600.0, 10627.0, 10646.0, 10668.0, 10666.0, 10688.0, 10652.0, 10498.0, 10518.0, 10588.0, 10568.0, 10615.0, 10668.0, 10689.0, 10707.0, 10734.0, 10772.0, 10803.0, 10818.0, 10857.0, 10694.0, 10720.0, 10733.0, 10537.0, 10658.0, 10640.0, 10673.0, 10683.0, 10692.0, 10700.0, 10733.0, 10762.0, 10770.0, 10823.0, 10951.0, 10939.0, 10919.0, 10906.0, 10921.0, 10956.0, 10982.0, 11069.0, 11072.0, 11110.0, 11144.0, 11221.0, 11245.0, 11266.0, 11301.0, 11317.0, 11343.0, 11387.0, 11385.0, 11407.0, 11413.0, 11427.0, 11438.0, 11443.0, 11444.0, 11440.0, 11441.0, 11257.0, 10715.0, 10831.0, 10740.0, 10773.0, 10798.0, 10987.0, 10999.0, 11016.0, 11023.0, 11047.0, 11065.0, 11093.0, 10868.0, 10869.0, 10896.0, 10920.0, 10929.0, 10963.0, 11010.0, 11016.0, 11030.0, 11062.0, 11090.0, 11114.0, 11135.0, 11129.0, 11118.0, 11156.0, 11172.0, 11183.0, 11206.0, 11215.0, 11228.0, 11253.0, 11264.0, 11221.0, 10730.0, 10737.0, 10774.0, 10810.0, 10853.0, 10849.0, 10861.0, 10892.0, 10927.0, 10939.0, 10951.0, 10980.0, 11005.0, 11039.0, 11062.0, 11091.0, 11108.0, 11143.0, 11150.0, 11171.0, 11191.0, 10976.0, 10998.0, 11020.0, 11033.0, 11034.0, 10969.0, 10987.0, 10997.0, 10995.0, 10993.0, 10944.0, 10717.0, 10662.0, 10692.0]",10.033333333333308,10991.601328903655,0,
thirdtest,1,True,59.7333333333332,1,30,8,"[10706.0, 10669.0, 10684.0, 10676.0, 10649.0, 10575.0, 10484.0, 10388.0, 10343.0, 10374.0, 10387.0, 10365.0, 10377.0, 10408.0, 10449.0, 10510.0, 10564.0, 10628.0, 10672.0, 10389.0, 10460.0, 10518.0, 10545.0, 10608.0, 10663.0, 10701.0, 10746.0, 10784.0, 10831.0, 10863.0, 10894.0, 10921.0, 10951.0, 10975.0, 11004.0, 11021.0, 11047.0, 11081.0, 11104.0, 11127.0, 11142.0, 11169.0, 11195.0, 11216.0, 11240.0, 11254.0, 11279.0, 11269.0, 11272.0, 11297.0, 10841.0, 10726.0, 10765.0, 10807.0, 10819.0, 10875.0, 10883.0, 10912.0, 10938.0, 10968.0, 10992.0, 11015.0, 11046.0, 11071.0, 11049.0, 11066.0, 11069.0, 11087.0, 11093.0, 11111.0, 11123.0, 11140.0, 11154.0, 11176.0, 11198.0, 11209.0, 11229.0, 11243.0, 11256.0, 11246.0, 9794.0, 8456.0, 10930.0, 11041.0, 10873.0, 5940.0, 8429.0, 10957.0, 10990.0, 11171.0, 11169.0, 11199.0, 11201.0, 10857.0, 10827.0, 10839.0, 10854.0, 10845.0, 10842.0, 10823.0, 10786.0, 10720.0, 10732.0, 10744.0, 10748.0, 10753.0, 10760.0, 10774.0, 10629.0, 10650.0, 10683.0, 10693.0, 10718.0, 10752.0, 10784.0, 10830.0, 10857.0, 10892.0, 10917.0, 10946.0, 11040.0, 11056.0, 11083.0, 11105.0, 11148.0, 11172.0, 11205.0, 11197.0, 11228.0, 11245.0, 11264.0, 11283.0, 11053.0, 11058.0, 11081.0, 11095.0, 11039.0, 10854.0, 10884.0, 10895.0, 10931.0, 10702.0, 10707.0, 10712.0, 10733.0, 10715.0, 10705.0, 10593.0, 10654.0, 10740.0, 10714.0, 10702.0, 10719.0, 10752.0, 10803.0, 5075.0, 7176.0, 10665.0, 10913.0, 10987.0, 11040.0, 11073.0, 11086.0, 11120.0, 11153.0, 11200.0, 11206.0, 11222.0, 11264.0, 10929.0, 10935.0, 10957.0, 10975.0, 10985.0, 11006.0, 11009.0, 10555.0, 10606.0, 10636.0, 10445.0, 10469.0, 10618.0, 10554.0, 10562.0, 10574.0, 10701.0, 10728.0, 10761.0, 10776.0, 10813.0, 10838.0, 10868.0, 10930.0, 10686.0, 10777.0, 10826.0, 10846.0, 10870.0, 10890.0, 10917.0, 10940.0, 10959.0, 10796.0, 10858.0, 10884.0, 10927.0, 10971.0, 10988.0, 11014.0, 11040.0, 11058.0, 11078.0, 11014.0, 10645.0, 10682.0, 10713.0, 10707.0, 10709.0, 10722.0, 10878.0, 10913.0, 10925.0, 10837.0, 10863.0, 10864.0, 10891.0, 10914.0, 10940.0, 10947.0, 10918.0, 10949.0, 10971.0, 10976.0, 10992.0, 10858.0, 10873.0, 10901.0, 10875.0, 10784.0, 10802.0, 10803.0, 10829.0, 10860.0, 10895.0, 10918.0, 10943.0, 10976.0, 11001.0, 11022.0, 11037.0, 11058.0, 11026.0, 11059.0, 11075.0, 11107.0, 11148.0, 11158.0, 11174.0, 11187.0, 11190.0, 10743.0, 10739.0, 10756.0, 10780.0, 10806.0, 10840.0, 10721.0, 10681.0, 10681.0, 10776.0, 10654.0, 10805.0, 10828.0, 10849.0, 10878.0, 10779.0, 10695.0, 10713.0, 10722.0, 10732.0, 10759.0, 10776.0, 10807.0, 10820.0, 10692.0, 10696.0, 10721.0, 10739.0, 10768.0, 10776.0, 10818.0, 10837.0, 10782.0, 10795.0, 10822.0, 10809.0, 10814.0, 10854.0, 10876.0, 10894.0, 10916.0]",10.033333333333308,10810.85049833887,0,
thirdtest,1,True,69.76666666666651,1,28,9,"[10712.0, 10587.0, 10623.0, 10633.0, 10657.0, 10701.0, 10708.0, 10789.0, 9065.0, 5995.0, 8515.0, 10310.0, 10835.0, 10692.0, 7373.0, 10479.0, 10974.0, 10975.0, 10991.0, 10810.0, 10808.0, 10841.0, 10867.0, 10909.0, 10951.0, 10979.0, 10992.0, 10808.0, 10818.0, 10838.0, 10837.0, 10862.0, 10892.0, 10920.0, 10925.0, 10938.0, 10957.0, 10982.0, 10999.0, 11019.0, 11053.0, 10792.0, 10682.0, 10725.0, 10736.0, 10746.0, 10758.0, 10776.0, 10786.0, 10822.0, 10822.0, 10756.0, 10705.0, 10707.0, 10742.0, 10747.0, 10745.0, 10747.0, 10661.0, 10629.0, 10639.0, 10661.0, 10673.0, 10655.0, 10658.0, 10675.0, 10686.0, 10689.0, 10718.0, 10736.0, 10756.0, 10774.0, 10799.0, 10815.0, 10829.0, 10843.0, 10787.0, 10775.0, 10789.0, 10804.0, 10818.0, 10879.0, 10910.0, 10932.0, 10966.0, 10985.0, 11019.0, 11041.0, 11066.0, 11090.0, 10848.0, 10821.0, 10868.0, 10878.0, 10885.0, 10837.0, 10859.0, 10855.0, 10878.0, 10899.0, 10917.0, 10944.0, 10955.0, 10986.0, 10942.0, 10942.0, 10981.0, 10989.0, 11018.0, 11038.0, 11050.0, 11111.0, 10988.0, 11022.0, 11035.0, 11057.0, 11096.0, 11138.0, 11175.0, 11251.0, 11274.0, 11330.0, 11357.0, 11398.0, 11430.0, 11461.0, 11498.0, 11531.0, 11557.0, 11575.0, 11601.0, 11615.0, 11613.0, 11623.0, 11647.0, 11668.0, 11677.0, 11694.0, 11717.0, 11716.0, 11505.0, 11161.0, 11208.0, 11268.0, 11275.0, 11304.0, 11342.0, 11394.0, 11265.0, 11278.0, 11331.0, 11339.0, 11374.0, 11466.0, 11391.0, 11413.0, 11428.0, 11437.0, 11450.0, 11472.0, 11492.0, 11519.0, 11166.0, 11223.0, 11240.0, 11259.0, 11271.0, 11295.0, 11299.0, 11292.0, 10952.0, 10951.0, 10965.0, 10932.0, 11192.0, 11156.0, 11132.0, 11116.0, 10850.0, 11168.0, 11137.0, 10834.0, 11089.0, 11091.0, 11076.0, 11089.0, 10731.0, 10833.0, 10954.0, 10976.0, 11001.0, 11035.0, 11089.0, 6407.0, 7971.0, 10810.0, 11021.0, 11071.0, 10907.0, 11140.0, 11148.0, 11168.0, 11205.0, 11236.0, 11271.0, 11295.0, 11311.0, 11340.0, 11368.0, 11249.0, 11250.0, 11254.0, 11252.0, 11242.0, 6846.0, 8720.0, 10865.0, 11111.0, 10915.0, 11119.0, 11125.0, 11136.0, 11137.0, 10942.0, 10946.0, 10962.0, 10941.0, 10965.0, 10919.0, 10838.0, 10951.0, 10950.0, 10952.0, 10934.0, 10957.0, 10953.0, 10967.0, 10975.0, 10990.0, 11009.0, 11026.0, 11048.0, 11073.0, 11135.0, 10816.0, 10726.0, 10783.0, 11034.0, 11083.0, 11119.0, 11145.0, 11158.0, 10810.0, 10968.0, 10852.0, 10875.0, 11198.0, 11235.0, 11251.0, 11276.0, 11306.0, 11307.0, 11332.0, 11354.0, 11379.0, 11387.0, 11406.0, 11422.0, 11426.0, 11435.0, 11434.0, 11474.0, 11465.0, 11472.0, 11476.0, 11363.0, 11036.0, 11079.0, 11108.0, 11120.0, 11140.0, 11147.0, 10919.0, 10948.0, 11200.0, 11229.0, 11247.0, 11257.0, 10799.0, 10762.0, 10791.0, 10820.0, 10840.0, 10913.0, 11287.0, 11332.0, 11339.0, 11353.0, 11381.0, 11393.0, 11413.0]",10.033333333333308,10966.325581395349,0,
thirdtest,1,True,79.79999999999981,1,26,10,"[11432.0, 11462.0, 11484.0, 11501.0, 11521.0, 11540.0, 11560.0, 11564.0, 11573.0, 11581.0, 11578.0, 11579.0, 11646.0, 11423.0, 11423.0, 11434.0, 11444.0, 11318.0, 11265.0, 11277.0, 11289.0, 11299.0, 11314.0, 11313.0, 11179.0, 11027.0, 11042.0, 11057.0, 11060.0, 11072.0, 11069.0, 11067.0, 11078.0, 10929.0, 10905.0, 10923.0, 10931.0, 10944.0, 10963.0, 11048.0, 10979.0, 11004.0, 11018.0, 11042.0, 11070.0, 11104.0, 11127.0, 11130.0, 11146.0, 11150.0, 11197.0, 11198.0, 11219.0, 11242.0, 11252.0, 11284.0, 11302.0, 11324.0, 11348.0, 11363.0, 11389.0, 11405.0, 11409.0, 11400.0, 11169.0, 11150.0, 11172.0, 11175.0, 11165.0, 11068.0, 11030.0, 11059.0, 11093.0, 11104.0, 10984.0, 10721.0, 10900.0, 10911.0, 10938.0, 10954.0, 10982.0, 11007.0, 11032.0, 11056.0, 10897.0, 10905.0, 10924.0, 10958.0, 10979.0, 10997.0, 11021.0, 11038.0, 11055.0, 11032.0, 11045.0, 11078.0, 11065.0, 11042.0, 11090.0, 10815.0, 10319.0, 8914.0, 8373.0, 9224.0, 11158.0, 11111.0, 11189.0, 11190.0, 11176.0, 11183.0, 11189.0, 11187.0, 11193.0, 11197.0, 11196.0, 10810.0, 10838.0, 10840.0, 10861.0, 10594.0, 10604.0, 10654.0, 10685.0, 10712.0, 10722.0, 10759.0, 10793.0, 10718.0, 10666.0, 10681.0, 10703.0, 10737.0, 10759.0, 10748.0, 10735.0, 10770.0, 10795.0, 10835.0, 10723.0, 10715.0, 10730.0, 10749.0, 10766.0, 10797.0, 10803.0, 10854.0, 10752.0, 10806.0, 10796.0, 10826.0, 10853.0, 10879.0, 10894.0, 10910.0, 10931.0, 10936.0, 10953.0, 11006.0, 10799.0, 10797.0, 10842.0, 10896.0, 10918.0, 10958.0, 10976.0, 10834.0, 10801.0, 10808.0, 10842.0, 10867.0, 10859.0, 10882.0, 10905.0, 10930.0, 10936.0, 10935.0, 10828.0, 10829.0, 10841.0, 10860.0, 10864.0, 10875.0, 10884.0, 10901.0, 10896.0, 10904.0, 10915.0, 10937.0, 10920.0, 10935.0, 10943.0, 10947.0, 10961.0, 10985.0, 11003.0, 11006.0, 11027.0, 11043.0, 11068.0, 11093.0, 11133.0, 11148.0, 11185.0, 11204.0, 11233.0, 11219.0, 11225.0, 11251.0, 11260.0, 11274.0, 11281.0, 11301.0, 11296.0, 11304.0, 11310.0, 11317.0, 10909.0, 10914.0, 10946.0, 10924.0, 10892.0, 10913.0, 10918.0, 10941.0, 10955.0, 10966.0, 11015.0, 10951.0, 10998.0, 11034.0, 11111.0, 11082.0, 11120.0, 11137.0, 11159.0, 11185.0, 11267.0, 11202.0, 11235.0, 11250.0, 11254.0, 11214.0, 10851.0, 11109.0, 11128.0, 11144.0, 11179.0, 11191.0, 11221.0, 11247.0, 11305.0, 11319.0, 11333.0, 11346.0, 11360.0, 11370.0, 11382.0, 11391.0, 11417.0, 11420.0, 11433.0, 11438.0, 11436.0, 11433.0, 11429.0, 11420.0, 11422.0, 11294.0, 11139.0, 11149.0, 11153.0, 11169.0, 11188.0, 10877.0, 10801.0, 10830.0, 10848.0, 10865.0, 10922.0, 10905.0, 10906.0, 10863.0, 10881.0, 10893.0, 10911.0, 10930.0, 10977.0, 10994.0, 11019.0, 11038.0, 11015.0, 10972.0, 10795.0, 10760.0, 10749.0, 10761.0, 10782.0, 10796.0, 10806.0, 10826.0, 10837.0]",10.033333333333308,11031.169435215947,0,
