ID,age,baselining,control,deaths,gametime,gender,gravity,level,level_pupdilations,leveltime,mean_pupilsize,threscount,threshold
g,23,True,True,0,2.0000000000000027,m,37,1,"[9657.0, 9661.0, 9663.0, 9677.0, 9688.0, 9674.0, 9657.0, 9659.0, 9682.0, 9694.0, 9724.0, 9756.0, 9776.0, 9769.0, 9731.0, 9743.0, 9743.0, 9762.0, 9763.0, 9774.0, 9776.0, 9623.0, 9613.0, 9602.0, 9610.0, 9627.0, 9644.0, 9651.0, 9505.0, 9505.0, 9522.0, 9525.0, 9530.0, 9544.0, 9580.0, 9582.0, 9611.0, 9625.0, 9640.0, 9651.0, 9680.0, 9667.0, 9637.0, 9648.0, 9657.0, 9657.0, 9670.0, 9670.0, 9661.0, 9650.0, 9642.0, 9637.0, 9625.0, 9634.0, 9643.0, 9660.0, 9674.0, 9745.0, 0.0, 9662.0]",2.0000000000000027,9495.6333333333332,0,10102.017165350102
g,23,True,True,0,4.000000000000005,m,27,2,"[9689.0, 9711.0, 9729.0, 9742.0, 9696.0, 9711.0, 0.0, 0.0, 0.0, 9750.0, 9781.0, 9784.0, 9679.0, 9700.0, 9727.0, 9735.0, 9749.0, 9765.0, 9777.0, 9776.0, 9657.0, 9662.0, 9672.0, 9684.0, 9691.0, 9709.0, 9714.0, 9731.0, 9743.0, 9748.0, 9753.0, 9769.0, 9770.0, 9778.0, 9795.0, 9606.0, 9593.0, 9584.0, 9570.0, 9562.0, 9552.0, 9553.0, 9552.0, 9430.0, 9447.0, 9456.0, 9462.0, 9473.0, 9493.0, 9480.0, 9493.0, 9519.0, 9533.0, 9535.0, 9550.0, 9591.0, 9519.0, 9502.0, 9512.0, 9518.0]",2.0000000000000027,9157.7000000000007,0,10102.017165350102
g,23,True,True,0,6.000000000000008,m,18,3,"[9524.0, 9517.0, 9377.0, 9379.0, 9405.0, 9418.0, 9424.0, 9432.0, 9446.0, 9444.0, 9462.0, 9457.0, 9373.0, 9390.0, 9406.0, 9419.0, 9449.0, 9443.0, 9462.0, 9484.0, 9498.0, 9502.0, 9533.0, 9535.0, 9560.0, 9569.0, 9567.0, 9586.0, 9597.0, 9591.0, 9602.0, 9614.0, 9620.0, 9625.0, 9617.0, 9619.0, 9631.0, 9541.0, 9513.0, 9503.0, 9492.0, 9463.0, 9460.0, 9460.0, 9320.0, 9300.0, 9294.0, 9279.0, 9271.0, 9240.0, 9230.0, 9157.0, 9093.0, 9086.0, 9074.0, 9085.0, 9089.0, 9101.0, 9139.0, 9152.0]",2.0000000000000027,9415.3166666666675,0,10102.017165350102
g,23,True,True,0,8.00000000000001,m,40,4,"[9181.0, 9202.0, 9212.0, 9125.0, 9130.0, 9150.0, 9171.0, 9198.0, 9205.0, 9226.0, 9234.0, 9245.0, 9255.0, 9261.0, 9231.0, 9142.0, 9137.0, 9158.0, 9181.0, 9203.0, 9227.0, 9257.0, 9272.0, 9301.0, 9302.0, 9336.0, 9349.0, 9410.0, 9343.0, 9329.0, 9354.0, 9381.0, 9385.0, 9411.0, 9424.0, 9273.0, 9243.0, 9262.0, 9286.0, 9312.0, 9334.0, 9368.0, 9382.0, 9404.0, 9430.0, 9443.0, 9458.0, 9359.0, 9351.0, 9361.0, 9368.0, 9379.0, 9389.0, 9392.0, 9402.0, 9392.0, 9396.0, 9397.0, 9397.0, 9392.0]",2.0000000000000027,9301.6333333333332,0,10102.017165350102
g,23,True,True,1,10.000000000000014,m,46,5,"[9391.0, 9400.0, 9398.0, 9441.0, 9276.0, 9291.0, 9277.0, 9281.0, 9278.0, 9279.0, 9276.0, 9262.0, 9281.0, 9283.0, 9343.0, 9407.0, 9422.0, 9440.0, 9485.0, 9510.0, 9544.0, 9629.0, 9484.0, 9495.0, 9505.0, 9535.0, 9565.0, 9581.0, 9593.0, 9605.0, 9541.0, 9519.0, 9519.0, 9552.0, 9580.0, 9603.0, 9646.0, 9688.0, 9615.0, 9655.0, 9669.0, 9726.0, 9745.0, 9773.0, 9696.0, 9706.0, 9740.0, 9761.0, 9777.0, 9792.0, 9807.0, 9827.0, 9833.0, 9848.0, 9850.0, 9848.0, 9859.0, 9801.0, 9811.0, 9802.0]",2.0000000000000027,9569.1000000000004,0,10102.017165350102
g,23,True,True,1,12.000000000000018,m,24,6,"[9813.0, 9806.0, 9799.0, 9695.0, 9701.0, 9702.0, 9704.0, 9712.0, 9654.0, 9638.0, 9651.0, 9652.0, 9658.0, 9662.0, 9674.0, 9514.0, 9524.0, 9527.0, 9539.0, 9554.0, 9570.0, 9573.0, 9589.0, 9604.0, 9606.0, 9460.0, 9460.0, 9464.0, 9467.0, 9479.0, 9490.0, 9506.0, 9515.0, 9515.0, 9530.0, 9542.0, 9553.0, 9556.0, 9562.0, 9578.0, 9578.0, 9599.0, 9591.0, 9609.0, 9605.0, 9615.0, 9603.0, 9603.0, 9593.0, 9582.0, 9579.0, 9572.0, 9554.0, 9577.0, 9431.0, 9423.0, 9430.0, 9432.0, 9445.0, 9447.0]",2.0000000000000027,9577.7666666666664,0,10102.017165350102
g,23,True,True,2,14.000000000000021,m,29,7,"[9446.0, 9470.0, 9336.0, 9367.0, 9356.0, 9352.0, 9372.0, 9380.0, 9402.0, 9295.0, 9304.0, 9311.0, 9334.0, 9349.0, 9362.0, 9386.0, 9415.0, 9452.0, 9355.0, 9379.0, 9414.0, 9434.0, 9474.0, 9505.0, 9510.0, 9521.0, 9549.0, 9465.0, 9473.0, 9460.0, 9479.0, 9485.0, 9501.0, 9499.0, 9530.0, 9525.0, 9522.0, 9521.0, 9520.0, 9524.0, 9527.0, 9535.0, 9539.0, 9546.0, 9545.0, 9552.0, 9565.0, 9555.0, 9565.0, 9565.0, 9612.0, 9599.0, 9618.0, 9645.0, 9648.0, 9658.0, 9690.0, 9507.0, 9510.0, 9516.0]",2.0000000000000027,9480.5166666666664,0,10102.017165350102
g,23,True,True,2,16.000000000000025,m,38,8,"[9512.0, 9519.0, 9521.0, 9503.0, 9508.0, 9506.0, 9371.0, 9371.0, 9381.0, 9383.0, 9394.0, 9415.0, 9416.0, 9451.0, 9472.0, 9477.0, 9502.0, 9509.0, 9498.0, 9498.0, 9426.0, 9394.0, 9373.0, 9369.0, 9357.0, 9360.0, 9352.0, 9355.0, 9361.0, 9372.0, 9394.0, 9521.0, 9399.0, 9426.0, 9443.0, 9484.0, 9521.0, 9544.0, 9572.0, 9578.0, 9627.0, 9511.0, 9523.0, 9523.0, 9545.0, 9556.0, 9560.0, 9585.0, 9582.0, 9505.0, 9487.0, 9475.0, 9502.0, 9530.0, 9544.0, 9558.0, 9579.0, 9653.0, 9562.0, 9569.0]",2.0000000000000027,9479.7333333333336,0,10102.017165350102
g,23,True,True,2,18.00000000000003,m,32,9,"[9584.0, 9602.0, 9625.0, 9636.0, 9692.0, 9483.0, 9506.0, 9520.0, 9538.0, 9554.0, 9572.0, 9571.0, 9592.0, 9509.0, 9512.0, 9521.0, 9528.0, 9542.0, 9570.0, 9579.0, 9584.0, 9727.0, 9700.0, 9715.0, 9731.0, 9749.0, 9773.0, 9790.0, 9798.0, 9812.0, 9825.0, 9839.0, 9822.0, 9751.0, 9716.0, 9725.0, 9737.0, 9744.0, 9762.0, 9786.0, 9797.0, 9801.0, 9823.0, 9837.0, 9850.0, 9784.0, 9755.0, 9746.0, 9763.0, 9780.0, 9784.0, 9789.0, 9607.0, 9570.0, 9556.0, 9560.0, 9554.0, 9564.0, 9572.0, 9570.0]",2.0000000000000027,9673.0666666666675,0,10102.017165350102
g,23,True,True,2,20.000000000000032,m,29,10,"[9587.0, 9590.0, 9608.0, 9655.0, 9630.0, 9641.0, 9672.0, 9673.0, 9684.0, 9693.0, 9709.0, 9722.0, 9728.0, 9731.0, 9764.0, 9774.0, 9773.0, 9790.0, 9791.0, 9794.0, 9811.0, 9819.0, 9814.0, 9803.0, 9806.0, 9809.0, 9808.0, 9734.0, 9685.0, 9670.0, 9676.0, 9663.0, 9662.0, 9651.0, 9651.0, 9642.0, 9424.0, 9452.0, 9441.0, 9452.0, 9470.0, 9481.0, 9491.0, 9501.0, 9541.0, 9650.0, 9600.0, 9605.0, 9629.0, 9633.0, 9654.0, 9664.0, 9686.0, 9601.0, 9614.0, 9612.0, 9626.0, 9631.0, 9636.0, 9645.0]",2.0000000000000027,9657.5333333333328,0,10102.017165350102
