ID,age,baselining,control,deaths,gametime,gender,gravity,level,level_pupdilations,leveltime,mean_pupilsize,threscount,threshold
a,28,False,False,0,2.0000000000000027,f,15,1,"[9517.0, 9538.0, 9557.0, 9488.0, 9503.0, 9511.0, 9525.0, 9532.0, 9546.0, 9550.0, 9565.0, 9558.0, 9570.0, 9584.0, 9589.0, 9585.0, 9600.0, 9611.0, 9623.0, 9636.0, 10007.0, 10018.0, 10044.0, 10068.0, 10089.0, 10103.0, 10119.0, 10134.0, 10147.0, 10152.0, 9907.0, 9904.0, 9922.0, 9939.0, 9956.0, 9973.0, 9976.0, 9980.0, 9993.0, 9992.0, 10002.0, 10011.0, 10022.0, 10035.0, 10040.0, 10046.0, 10058.0, 10063.0, 10062.0, 10076.0, 10092.0, 10094.0, 10102.0, 10107.0, 10120.0, 10136.0, 10150.0, 10165.0, 10182.0, 10193.0]",2.0000000000000027,9889.4500000000007,0,10766.727070854289
a,28,False,False,1,4.000000000000005,f,16.5,2,"[10212.0, 10234.0, 10245.0, 10251.0, 10267.0, 10262.0, 10713.0, 10747.0, 10644.0, 10612.0, 10633.0, 10656.0, 10648.0, 10649.0, 10648.0, 10650.0, 10631.0, 10628.0, 10589.0, 10313.0, 10315.0, 10311.0, 10311.0, 10301.0, 10301.0, 10296.0, 10282.0, 10273.0, 10257.0, 10246.0, 10123.0, 10133.0, 10124.0, 10118.0, 10128.0, 10129.0, 10128.0, 10132.0, 10142.0, 10039.0, 10054.0, 10081.0, 10102.0, 10119.0, 10134.0, 10152.0, 10167.0, 10179.0, 10198.0, 10211.0, 10221.0, 10160.0, 10163.0, 10158.0, 10170.0, 10174.0, 10164.0, 10167.0, 10157.0, 10152.0]",2.0000000000000027,10290.066666666668,0,10766.727070854289
a,28,False,False,1,6.000000000000008,f,18.15,3,"[10134.0, 10122.0, 10131.0, 10129.0, 10123.0, 10124.0, 10117.0, 10125.0, 10119.0, 10115.0, 10109.0, 10129.0, 10124.0, 10104.0, 10085.0, 10103.0, 10109.0, 10112.0, 10126.0, 10134.0, 10121.0, 10138.0, 10190.0, 10162.0, 10181.0, 10176.0, 10177.0, 10191.0, 10250.0, 10080.0, 10054.0, 10048.0, 10055.0, 10040.0, 10045.0, 10038.0, 10033.0, 10042.0, 10035.0, 9977.0, 9914.0, 9928.0, 9951.0, 9968.0, 9989.0, 10006.0, 10022.0, 10033.0, 9941.0, 9939.0, 9959.0, 9974.0, 9991.0, 10012.0, 10027.0, 10037.0, 10042.0, 10062.0, 10072.0, 10067.0]",2.0000000000000027,10072.35,0,10766.727070854289
a,28,False,False,1,8.00000000000001,f,19.965,4,"[10094.0, 10107.0, 10161.0, 10174.0, 10187.0, 10194.0, 10192.0, 10197.0, 10204.0, 10213.0, 10216.0, 10233.0, 10201.0, 10090.0, 10117.0, 10127.0, 10137.0, 10147.0, 10157.0, 10159.0, 10163.0, 10171.0, 10172.0, 10176.0, 10186.0, 10186.0, 10194.0, 10051.0, 10020.0, 10030.0, 10036.0, 10031.0, 10042.0, 10052.0, 10058.0, 10073.0, 10008.0, 10012.0, 10007.0, 10016.0, 10011.0, 10015.0, 10027.0, 10034.0, 10040.0, 10043.0, 10061.0, 10031.0, 10041.0, 10069.0, 10081.0, 10091.0, 10117.0, 10131.0, 10154.0, 10159.0, 10168.0, 10180.0, 10207.0, 10235.0]",2.0000000000000027,10114.766666666666,0,10766.727070854289
a,28,False,False,2,10.000000000000014,f,21.962,5,"[10241.0, 10253.0, 10268.0, 10257.0, 10262.0, 10278.0, 10277.0, 10238.0, 10195.0, 10218.0, 10224.0, 10251.0, 10258.0, 10270.0, 10295.0, 10298.0, 10323.0, 10336.0, 10354.0, 10370.0, 10380.0, 10368.0, 10391.0, 10557.0, 10575.0, 10556.0, 10548.0, 10519.0, 10481.0, 10436.0, 10409.0, 10233.0, 10180.0, 10138.0, 10113.0, 10096.0, 10083.0, 10072.0, 10061.0, 9964.0, 9976.0, 9975.0, 9988.0, 10008.0, 10022.0, 9941.0, 9958.0, 9974.0, 9991.0, 10020.0, 10046.0, 10055.0, 10074.0, 10092.0, 10103.0, 10119.0, 10132.0, 10135.0, 10125.0, 10139.0]",2.0000000000000027,10208.316666666668,0,10766.727070854289
a,28,False,False,3,12.000000000000018,f,24.158,6,"[10146.0, 10147.0, 10162.0, 10173.0, 10233.0, 10227.0, 10234.0, 10247.0, 10254.0, 10273.0, 10289.0, 10344.0, 10353.0, 10345.0, 10344.0, 10346.0, 10351.0, 10356.0, 10350.0, 10337.0, 10355.0, 10282.0, 10191.0, 10197.0, 10191.0, 10208.0, 10214.0, 10204.0, 10095.0, 10072.0, 10064.0, 10038.0, 10023.0, 10012.0, 10014.0, 9964.0, 9698.0, 9691.0, 9696.0, 9707.0, 9715.0, 9722.0, 9731.0, 9738.0, 9727.0, 9733.0, 9748.0, 9755.0, 9751.0, 9772.0, 9790.0, 9805.0, 9833.0, 9863.0, 9901.0, 9903.0, 9938.0, 9963.0, 9986.0, 10006.0]",2.0000000000000027,10046.783333333333,0,10766.727070854289
a,28,False,False,3,14.000000000000021,f,26.574,7,"[10021.0, 10027.0, 10057.0, 10064.0, 10086.0, 10087.0, 10112.0, 10135.0, 10142.0, 10153.0, 10157.0, 10165.0, 10180.0, 10179.0, 10199.0, 10205.0, 10143.0, 9975.0, 9991.0, 10014.0, 10022.0, 10045.0, 10041.0, 10059.0, 10067.0, 10082.0, 9949.0, 9948.0, 9956.0, 9971.0, 9975.0, 9984.0, 9988.0, 9990.0, 9993.0, 9886.0, 9873.0, 9896.0, 9899.0, 9917.0, 9917.0, 9931.0, 9943.0, 9948.0, 9962.0, 9871.0, 9824.0, 9847.0, 9849.0, 9873.0, 9871.0, 9894.0, 9889.0, 9886.0, 9889.0, 9881.0, 9879.0, 9874.0, 9884.0, 9878.0]",2.0000000000000027,9990.3833333333332,0,10766.727070854289
a,28,False,False,3,16.000000000000025,f,29.231,8,"[9889.0, 9771.0, 9744.0, 9758.0, 9755.0, 9767.0, 9769.0, 9781.0, 9766.0, 9779.0, 9770.0, 9777.0, 9781.0, 9786.0, 9801.0, 9814.0, 9920.0, 9943.0, 9948.0, 9955.0, 9957.0, 9960.0, 9977.0, 10000.0, 10014.0, 10017.0, 10039.0, 10059.0, 10069.0, 10075.0, 10105.0, 10123.0, 10147.0, 10166.0, 10184.0, 10206.0, 10231.0, 10249.0, 10371.0, 10352.0, 10366.0, 10383.0, 10395.0, 10397.0, 10409.0, 10530.0, 10496.0, 10508.0, 10516.0, 10542.0, 10557.0, 10574.0, 10587.0, 10599.0, 10621.0, 10640.0, 10661.0, 10587.0, 10443.0, 10452.0]",2.0000000000000027,10147.299999999999,0,10766.727070854289
a,28,False,False,3,18.00000000000003,f,32.154,9,"[10475.0, 10501.0, 10524.0, 10538.0, 10562.0, 10585.0, 10605.0, 10626.0, 10645.0, 10613.0, 10648.0, 10668.0, 10680.0, 10701.0, 10715.0, 10723.0, 10741.0, 10752.0, 10764.0, 10780.0, 10777.0, 10788.0, 10675.0, 10651.0, 10646.0, 10658.0, 10656.0, 10661.0, 10670.0, 10664.0, 10663.0, 10583.0, 10588.0, 10598.0, 10602.0, 10603.0, 10608.0, 10680.0, 10673.0, 10670.0, 10668.0, 10671.0, 10667.0, 10666.0, 10676.0, 10676.0, 10686.0, 10687.0, 10690.0, 10697.0, 10737.0, 10767.0, 10774.0, 10779.0, 10788.0, 10789.0, 10792.0, 10798.0, 10804.0, 10821.0]",2.0000000000000027,10676.549999999999,3,10766.727070854289
a,28,False,False,5,20.000000000000032,f,33.762,10,"[10832.0, 10769.0, 10774.0, 10669.0, 10618.0, 10608.0, 10598.0, 10593.0, 10589.0, 10581.0, 10565.0, 10554.0, 10457.0, 10453.0, 10439.0, 10426.0, 10414.0, 10417.0, 10415.0, 10417.0, 10261.0, 10241.0, 10249.0, 10249.0, 10266.0, 10286.0, 10293.0, 10307.0, 10329.0, 10344.0, 10369.0, 10429.0, 10443.0, 10438.0, 10454.0, 10461.0, 10475.0, 10479.0, 10654.0, 10651.0, 10644.0, 10654.0, 10644.0, 10634.0, 10636.0, 10638.0, 10597.0, 10482.0, 10477.0, 10481.0, 10476.0, 10488.0, 10482.0, 10479.0, 10469.0, 10469.0, 10458.0, 10456.0, 10467.0, 10357.0]",2.0000000000000027,10489.233333333334,3,10766.727070854289
