ID,age,baselining,control,deaths,gametime,gender,gravity,level,level_pupdilations,leveltime,mean_pupilsize,threscount,threshold
c,18,True,True,0,2.0000000000000027,male,33,1,"[9796.0, 9816.0, 9839.0, 9851.0, 9877.0, 9894.0, 9928.0, 9934.0, 9937.0, 9953.0, 9950.0, 9966.0, 10022.0, 10012.0, 10019.0, 10030.0, 10041.0, 10062.0, 10087.0, 10087.0, 10106.0, 10133.0, 10056.0, 10076.0, 10111.0, 10119.0, 10156.0, 10173.0, 10195.0, 10205.0, 10227.0, 10249.0, 10283.0, 10285.0, 10312.0, 10318.0, 10274.0, 10273.0, 10295.0, 10310.0, 10416.0, 10149.0, 10179.0, 10225.0, 10245.0, 10269.0, 10282.0, 10206.0, 10218.0, 10229.0, 10261.0, 10277.0, 10294.0, 10308.0, 10332.0, 10355.0, 10395.0, 10247.0, 10296.0, 10331.0]",2.0000000000000027,10146.183333333332,0,10406.43306782543
c,18,True,True,0,4.000000000000005,male,24,2,"[10360.0, 10373.0, 10402.0, 10414.0, 10423.0, 10442.0, 10458.0, 10470.0, 10488.0, 10499.0, 10504.0, 10523.0, 10529.0, 10532.0, 10554.0, 10566.0, 10578.0, 10579.0, 10587.0, 10601.0, 10606.0, 10603.0, 10616.0, 10622.0, 10627.0, 10623.0, 10617.0, 10609.0, 10616.0, 10641.0, 10306.0, 10251.0, 10302.0, 10325.0, 10328.0, 10342.0, 10356.0, 10368.0, 10375.0, 10390.0, 10398.0, 10407.0, 10246.0, 10240.0, 10250.0, 10265.0, 10274.0, 10273.0, 10287.0, 10286.0, 10301.0, 10310.0, 10323.0, 10328.0, 10339.0, 10331.0, 10335.0, 10349.0, 10358.0, 10372.0]",2.0000000000000027,10427.950000000001,0,10406.43306782543
c,18,True,True,0,6.000000000000008,male,19,3,"[10386.0, 10403.0, 10401.0, 10414.0, 10441.0, 10445.0, 10466.0, 10468.0, 10478.0, 10488.0, 10515.0, 10526.0, 10539.0, 10536.0, 10547.0, 10568.0, 10581.0, 10604.0, 10612.0, 10616.0, 10654.0, 10567.0, 10584.0, 10603.0, 10614.0, 10631.0, 10642.0, 10653.0, 10438.0, 10463.0, 10493.0, 10510.0, 10536.0, 10548.0, 10661.0, 10685.0, 10713.0, 10731.0, 10740.0, 10751.0, 10765.0, 10778.0, 10781.0, 10787.0, 10794.0, 10788.0, 10793.0, 10794.0, 10785.0, 10794.0, 10787.0, 10803.0, 10804.0, 10794.0, 10791.0, 10784.0, 10792.0, 10799.0, 10804.0, 10803.0]",2.0000000000000027,10634.516666666666,0,10406.43306782543
c,18,True,True,0,8.00000000000001,male,30,4,"[10803.0, 10757.0, 10759.0, 10748.0, 10747.0, 10740.0, 10718.0, 10717.0, 10701.0, 10697.0, 10681.0, 10683.0, 10436.0, 10252.0, 10267.0, 10280.0, 10298.0, 10314.0, 10326.0, 10335.0, 10342.0, 10237.0, 10267.0, 10282.0, 10298.0, 10300.0, 10159.0, 10188.0, 10202.0, 10225.0, 10236.0, 10268.0, 10273.0, 10232.0, 10229.0, 10233.0, 10216.0, 10213.0, 10197.0, 10200.0, 10189.0, 10197.0, 10203.0, 10080.0, 10082.0, 10095.0, 10106.0, 10118.0, 10132.0, 10140.0, 10168.0, 10175.0, 10191.0, 10194.0, 10201.0, 10221.0, 10225.0, 10237.0, 10014.0, 10018.0]",2.0000000000000027,10317.366666666667,0,10406.43306782543
c,18,True,True,0,10.000000000000014,male,19,5,"[10024.0, 10019.0, 10031.0, 10043.0, 10042.0, 9911.0, 9944.0, 9962.0, 9977.0, 10004.0, 10019.0, 10035.0, 10062.0, 10090.0, 10097.0, 10123.0, 10143.0, 10155.0, 10170.0, 10195.0, 10189.0, 10214.0, 10218.0, 10239.0, 10116.0, 10109.0, 10120.0, 10123.0, 10121.0, 10101.0, 10073.0, 10022.0, 9974.0, 9948.0, 9903.0, 9901.0, 9797.0, 9777.0, 9776.0, 9786.0, 9796.0, 9807.0, 9819.0, 9829.0, 9850.0, 9863.0, 9874.0, 9890.0, 9907.0, 9929.0, 9953.0, 9965.0, 9997.0, 9907.0, 9802.0, 9829.0, 9848.0, 9869.0, 9888.0, 9900.0]",2.0000000000000027,9984.5833333333339,0,10406.43306782543
c,18,True,True,0,12.000000000000018,male,31,6,"[9929.0, 9840.0, 9824.0, 9849.0, 9866.0, 9878.0, 9906.0, 9946.0, 10002.0, 10024.0, 10062.0, 10097.0, 10116.0, 10119.0, 10131.0, 10155.0, 10183.0, 10213.0, 10218.0, 10268.0, 10207.0, 10223.0, 10241.0, 10253.0, 10266.0, 10277.0, 10288.0, 10317.0, 10317.0, 10321.0, 10329.0, 10350.0, 10347.0, 10357.0, 10362.0, 10365.0, 10366.0, 10376.0, 10370.0, 10380.0, 10384.0, 10395.0, 10386.0, 10399.0, 10403.0, 10406.0, 10424.0, 10439.0, 10440.0, 10471.0, 10488.0, 10503.0, 10552.0, 10329.0, 10339.0, 10380.0, 10405.0, 10427.0, 10451.0, 10465.0]",2.0000000000000027,10257.066666666668,0,10406.43306782543
c,18,True,True,0,14.000000000000021,male,16,7,"[10480.0, 10409.0, 10442.0, 10475.0, 10495.0, 10533.0, 10548.0, 10580.0, 10597.0, 10620.0, 10650.0, 10663.0, 10680.0, 10702.0, 10709.0, 10715.0, 10708.0, 6330.0, 0.0, 0.0, 8097.0, 9454.0, 10156.0, 10437.0, 10571.0, 10617.0, 10598.0, 10595.0, 10589.0, 10603.0, 10613.0, 10615.0, 10628.0, 10643.0, 10650.0, 10657.0, 10661.0, 10673.0, 10674.0, 10690.0, 10680.0, 10618.0, 10331.0, 10324.0, 10343.0, 10355.0, 10355.0, 10368.0, 10296.0, 10306.0, 10310.0, 10324.0, 10344.0, 10363.0, 10367.0, 10390.0, 10412.0, 10442.0, 10413.0, 10438.0]",2.0000000000000027,10038.933333333332,0,10406.43306782543
c,18,True,True,0,16.000000000000025,male,38,8,"[10462.0, 10478.0, 10506.0, 10400.0, 10423.0, 10437.0, 10453.0, 10452.0, 10466.0, 10472.0, 10498.0, 10516.0, 10526.0, 10548.0, 10557.0, 10573.0, 10586.0, 10608.0, 10616.0, 10640.0, 10638.0, 10627.0, 10616.0, 10602.0, 10614.0, 10611.0, 10610.0, 10602.0, 10591.0, 10591.0, 10432.0, 10373.0, 10377.0, 10402.0, 10429.0, 10442.0, 10449.0, 10422.0, 10388.0, 10421.0, 10442.0, 10464.0, 10488.0, 10533.0, 10496.0, 10521.0, 10539.0, 10563.0, 10578.0, 10601.0, 10616.0, 10626.0, 10641.0, 10658.0, 10666.0, 10687.0, 10690.0, 10693.0, 10707.0, 10721.0]",2.0000000000000027,10539.733333333334,0,10406.43306782543
c,18,True,True,0,18.00000000000003,male,17,9,"[10722.0, 10728.0, 10729.0, 10732.0, 10723.0, 10726.0, 10739.0, 10746.0, 10752.0, 10766.0, 10773.0, 10715.0, 10736.0, 10751.0, 10767.0, 10785.0, 10798.0, 10811.0, 10814.0, 10833.0, 10859.0, 10870.0, 10889.0, 10928.0, 10749.0, 10759.0, 10780.0, 10805.0, 10822.0, 10847.0, 10839.0, 10690.0, 10715.0, 10724.0, 10694.0, 0.0, 0.0, 6777.0, 9063.0, 10019.0, 10486.0, 10702.0, 10769.0, 10762.0, 10755.0, 10746.0, 10749.0, 10748.0, 10782.0, 10621.0, 10646.0, 10656.0, 10662.0, 10663.0, 10669.0, 10657.0, 10655.0, 10650.0, 10644.0, 10640.0]",2.0000000000000027,10277.283333333333,0,10406.43306782543
c,18,True,True,0,20.000000000000032,male,17,10,"[10632.0, 10627.0, 10616.0, 10610.0, 10609.0, 10616.0, 10616.0, 10600.0, 10632.0, 10640.0, 10638.0, 10653.0, 10667.0, 10667.0, 10658.0, 10656.0, 10664.0, 10648.0, 10642.0, 10625.0, 10634.0, 10622.0, 10604.0, 10608.0, 10609.0, 10589.0, 10607.0, 10599.0, 10598.0, 10648.0, 10408.0, 10395.0, 10405.0, 10420.0, 10425.0, 10425.0, 10436.0, 10440.0, 10434.0, 10439.0, 10453.0, 10463.0, 10459.0, 10466.0, 10475.0, 10411.0, 10424.0, 10429.0, 10417.0, 10427.0, 10277.0, 10281.0, 10270.0, 10283.0, 10269.0, 10271.0, 10271.0, 10273.0, 10283.0, 10283.0]",2.0000000000000027,10504.1,0,10406.43306782543
