ID,age,baselining,control,deaths,gametime,gender,gravity,level,level_pupdilations,leveltime,mean_pupilsize,threscount,threshold
a,28,True,False,1,2.0000000000000027,f,62.5,1,"[10778.0, 10787.0, 10796.0, 10815.0, 10829.0, 10831.0, 10855.0, 10851.0, 10867.0, 10884.0, 10896.0, 10896.0, 10910.0, 10921.0, 10931.0, 10947.0, 10961.0, 10962.0, 10882.0, 10874.0, 10887.0, 10892.0, 10907.0, 10918.0, 10938.0, 10985.0, 10985.0, 10996.0, 11000.0, 10958.0, 10947.0, 10951.0, 10944.0, 10924.0, 10916.0, 10889.0, 10861.0, 10836.0, 10820.0, 10806.0, 10789.0, 10771.0, 10738.0, 10718.0, 10709.0, 10705.0, 10701.0, 10704.0, 10693.0, 10699.0, 10701.0, 10707.0, 10727.0, 10795.0, 10802.0, 10820.0, 10831.0, 10843.0, 10854.0, 10869.0]",2.0000000000000027,10850.15,604,10766.727070854289
a,28,True,False,2,4.000000000000005,f,60.0,2,"[10899.0, 10899.0, 10918.0, 10943.0, 10909.0, 10931.0, 10941.0, 10959.0, 10971.0, 10981.0, 10993.0, 11014.0, 11021.0, 11029.0, 11026.0, 10419.0, 0.0, 0.0, 0.0, 8115.0, 10019.0, 10465.0, 10450.0, 10402.0, 10355.0, 10317.0, 10301.0, 10297.0, 10313.0, 10359.0, 10384.0, 10399.0, 10423.0, 10431.0, 10461.0, 10501.0, 10536.0, 10559.0, 10588.0, 10622.0, 10640.0, 10651.0, 10668.0, 10687.0, 10693.0, 10712.0, 10726.0, 10732.0, 10745.0, 10667.0, 10585.0, 10593.0, 10623.0, 10653.0, 10676.0, 10704.0, 10729.0, 10759.0, 10780.0, 10798.0]",2.0000000000000027,10082.85,604,10766.727070854289
a,28,True,False,3,6.000000000000008,f,57.5,3,"[10817.0, 10838.0, 10850.0, 10809.0, 10724.0, 10716.0, 10727.0, 10745.0, 10733.0, 10756.0, 10766.0, 10779.0, 10803.0, 10806.0, 10674.0, 10666.0, 10683.0, 10689.0, 10690.0, 10705.0, 10707.0, 10712.0, 10715.0, 10724.0, 10728.0, 10489.0, 10501.0, 10505.0, 10496.0, 10489.0, 10480.0, 10466.0, 10450.0, 10444.0, 10441.0, 10442.0, 10430.0, 10432.0, 10427.0, 10421.0, 10428.0, 10540.0, 10543.0, 10550.0, 10553.0, 10680.0, 10667.0, 10654.0, 10640.0, 10616.0, 10608.0, 10586.0, 10579.0, 10589.0, 10589.0, 10585.0, 10583.0, 10414.0, 10412.0, 10437.0]",2.0000000000000027,10612.133333333333,604,10766.727070854289
a,28,True,False,5,8.00000000000001,f,55.0,4,"[10459.0, 10472.0, 10495.0, 10518.0, 10539.0, 10522.0, 10456.0, 10471.0, 10467.0, 10483.0, 10502.0, 10513.0, 10526.0, 10531.0, 10429.0, 10416.0, 10433.0, 10441.0, 10450.0, 10464.0, 10460.0, 10541.0, 10520.0, 10613.0, 10587.0, 10553.0, 10530.0, 10488.0, 10451.0, 10406.0, 10339.0, 10275.0, 10189.0, 10123.0, 10071.0, 10016.0, 9995.0, 9973.0, 9962.0, 9968.0, 9980.0, 9999.0, 10019.0, 10040.0, 10062.0, 10069.0, 10095.0, 10338.0, 10339.0, 10362.0, 10386.0, 10392.0, 10391.0, 10400.0, 10391.0, 10391.0, 10381.0, 10376.0, 10382.0, 10382.0]",2.0000000000000027,10347.033333333333,604,10766.727070854289
a,28,True,False,5,10.000000000000014,f,52.5,5,"[10403.0, 10415.0, 10433.0, 10457.0, 10469.0, 10489.0, 10411.0, 10417.0, 10401.0, 10396.0, 10388.0, 10381.0, 10373.0, 10381.0, 10384.0, 10386.0, 10438.0, 10447.0, 10462.0, 10479.0, 10503.0, 10522.0, 10545.0, 10586.0, 10467.0, 10407.0, 10408.0, 10433.0, 10457.0, 10476.0, 10489.0, 10498.0, 10514.0, 10509.0, 10429.0, 10433.0, 10451.0, 10462.0, 10455.0, 10483.0, 10491.0, 10494.0, 10512.0, 10534.0, 10549.0, 10567.0, 10514.0, 10533.0, 10549.0, 10560.0, 10582.0, 10597.0, 10617.0, 10633.0, 10650.0, 10662.0, 10679.0, 10690.0, 10701.0, 10707.0]",2.0000000000000027,10495.966666666667,604,10766.727070854289
a,28,True,False,6,12.000000000000018,f,50.0,6,"[10714.0, 10713.0, 10724.0, 10715.0, 10615.0, 10624.0, 10629.0, 10635.0, 10648.0, 10670.0, 10607.0, 10592.0, 10611.0, 10628.0, 10649.0, 10666.0, 10682.0, 10642.0, 10627.0, 10643.0, 10692.0, 10714.0, 10730.0, 10751.0, 10775.0, 10787.0, 10807.0, 10813.0, 10826.0, 10840.0, 10858.0, 10873.0, 10886.0, 10920.0, 10931.0, 10954.0, 10972.0, 10991.0, 11053.0, 11062.0, 11080.0, 11080.0, 11086.0, 11098.0, 11116.0, 11104.0, 11016.0, 11025.0, 11036.0, 11053.0, 11074.0, 11079.0, 11082.0, 11069.0, 11065.0, 11055.0, 11052.0, 11042.0, 11029.0, 11021.0]",2.0000000000000027,10858.85,604,10766.727070854289
a,28,True,False,8,14.000000000000021,f,47.5,7,"[10996.0, 10979.0, 10949.0, 10932.0, 10916.0, 10898.0, 10881.0, 10809.0, 10793.0, 10797.0, 10803.0, 10812.0, 10806.0, 10809.0, 10765.0, 10708.0, 10708.0, 10702.0, 10702.0, 10709.0, 10655.0, 10657.0, 10664.0, 10649.0, 10660.0, 10655.0, 10633.0, 10639.0, 10613.0, 10402.0, 10369.0, 10357.0, 10343.0, 10321.0, 10311.0, 10275.0, 10257.0, 10256.0, 10248.0, 10254.0, 10263.0, 10256.0, 10646.0, 10627.0, 10601.0, 10585.0, 10557.0, 10547.0, 10517.0, 10522.0, 10526.0, 10506.0, 10426.0, 10409.0, 10403.0, 10415.0, 10427.0, 10440.0, 10446.0, 10452.0]",2.0000000000000027,10587.716666666667,604,10766.727070854289
a,28,True,False,10,16.000000000000025,f,45.0,8,"[10464.0, 10483.0, 10487.0, 10355.0, 10359.0, 10363.0, 10370.0, 10383.0, 10391.0, 10394.0, 10410.0, 10419.0, 10426.0, 10432.0, 10423.0, 10437.0, 10451.0, 10854.0, 10849.0, 10852.0, 10845.0, 10836.0, 10833.0, 10820.0, 10807.0, 10801.0, 10767.0, 10747.0, 10582.0, 10593.0, 10592.0, 10600.0, 10600.0, 10605.0, 10614.0, 10636.0, 10655.0, 10684.0, 10703.0, 10727.0, 10749.0, 10762.0, 10776.0, 10828.0, 10835.0, 10843.0, 10610.0, 10631.0, 10590.0, 10606.0, 10612.0, 10618.0, 10646.0, 10647.0, 10661.0, 10672.0, 10690.0, 10690.0, 10707.0, 10712.0]",2.0000000000000027,10625.566666666668,604,10766.727070854289
a,28,True,False,11,18.00000000000003,f,42.5,9,"[10702.0, 10620.0, 10611.0, 10605.0, 10591.0, 10610.0, 10618.0, 10621.0, 10525.0, 10575.0, 10506.0, 10527.0, 10544.0, 10572.0, 10576.0, 10604.0, 10628.0, 10654.0, 10683.0, 10711.0, 10718.0, 10727.0, 10812.0, 10726.0, 10767.0, 10780.0, 10811.0, 10802.0, 10670.0, 10683.0, 10672.0, 10679.0, 10678.0, 10686.0, 10683.0, 10654.0, 10661.0, 10678.0, 10689.0, 10726.0, 10708.0, 10699.0, 10717.0, 10726.0, 10737.0, 10740.0, 10742.0, 10748.0, 10748.0, 10753.0, 10661.0, 10758.0, 10779.0, 10777.0, 10785.0, 10810.0, 10811.0, 10791.0, 10528.0, 10666.0]",2.0000000000000027,10684.483333333334,604,10766.727070854289
a,28,True,False,12,20.000000000000032,f,40.0,10,"[10651.0, 10675.0, 10655.0, 10659.0, 10664.0, 10664.0, 10677.0, 10683.0, 10639.0, 10485.0, 10514.0, 10531.0, 10544.0, 10551.0, 10435.0, 10267.0, 10294.0, 10322.0, 10353.0, 10363.0, 10385.0, 10407.0, 10426.0, 10431.0, 10424.0, 10427.0, 10420.0, 10417.0, 10415.0, 10414.0, 10424.0, 10438.0, 10446.0, 10417.0, 10441.0, 10464.0, 10504.0, 10523.0, 10540.0, 10561.0, 10573.0, 10256.0, 10422.0, 10456.0, 10468.0, 10500.0, 10530.0, 10529.0, 10543.0, 10472.0, 10497.0, 10510.0, 10522.0, 10542.0, 10645.0, 10635.0, 10610.0, 10588.0, 10581.0, 10577.0]",2.0000000000000027,10500.1,604,10766.727070854289
