ID,age,baselining,control,deaths,gametime,gender,gravity,level,level_pupdilations,leveltime,mean_pupilsize,threscount,threshold
d,24,True,False,1,2.0000000000000027,male,62.5,1,"[7015.0, 7023.0, 7036.0, 7042.0, 7038.0, 7028.0, 7019.0, 7161.0, 7236.0, 7215.0, 7206.0, 7213.0, 7242.0, 7242.0, 7254.0, 7273.0, 7299.0, 7317.0, 7374.0, 8407.0, 8420.0, 8437.0, 8451.0, 8461.0, 8451.0, 8454.0, 8466.0, 8470.0, 8482.0, 8503.0, 8524.0, 8471.0, 8467.0, 8489.0, 8493.0, 8524.0, 8556.0, 8577.0, 8604.0, 8631.0, 8641.0, 8660.0, 8672.0, 8677.0, 8684.0, 8697.0, 8697.0, 8709.0, 8713.0, 8723.0, 8732.0, 8740.0, 8749.0, 8813.0, 8613.0, 8624.0, 8624.0, 8640.0, 8658.0, 8656.0]",2.0000000000000027,8138.2166666666662,0,
d,24,True,False,2,4.000000000000005,male,60.0,2,"[8670.0, 8647.0, 8674.0, 8661.0, 8683.0, 8693.0, 8740.0, 8611.0, 8625.0, 8643.0, 8658.0, 8672.0, 8693.0, 8711.0, 8738.0, 8763.0, 8710.0, 8699.0, 8699.0, 8700.0, 8678.0, 8683.0, 8673.0, 8446.0, 8444.0, 8457.0, 8481.0, 8499.0, 8538.0, 8561.0, 8599.0, 8623.0, 8655.0, 8700.0, 8660.0, 8583.0, 8616.0, 8657.0, 8696.0, 8733.0, 8753.0, 8772.0, 8733.0, 8731.0, 8747.0, 8765.0, 8776.0, 8722.0, 8619.0, 8630.0, 8659.0, 8697.0, 8727.0, 8771.0, 8892.0, 8886.0, 8917.0, 8933.0, 8950.0, 8958.0]",2.0000000000000027,8688.5,0,
d,24,True,False,3,6.000000000000008,male,57.5,3,"[8980.0, 8992.0, 8998.0, 9122.0, 8710.0, 8759.0, 8767.0, 8799.0, 8822.0, 8838.0, 8863.0, 8884.0, 8897.0, 8839.0, 8831.0, 8822.0, 8825.0, 8823.0, 8820.0, 8834.0, 8827.0, 8719.0, 8726.0, 8746.0, 8773.0, 8783.0, 8800.0, 9017.0, 9008.0, 8923.0, 8859.0, 8848.0, 8846.0, 8854.0, 8741.0, 8741.0, 8750.0, 8770.0, 8778.0, 8790.0, 8811.0, 8677.0, 8664.0, 8668.0, 8702.0, 8710.0, 8730.0, 8591.0, 8584.0, 8600.0, 8636.0, 8662.0, 8697.0, 8712.0, 8740.0, 8576.0, 8609.0, 8639.0, 8689.0, 8728.0]",2.0000000000000027,8782.4833333333336,0,
d,24,True,False,4,8.00000000000001,male,55.0,4,"[8755.0, 8776.0, 8801.0, 8816.0, 8822.0, 8840.0, 8845.0, 8867.0, 8888.0, 8899.0, 8751.0, 8752.0, 8781.0, 8812.0, 8824.0, 8840.0, 8865.0, 8862.0, 8878.0, 8592.0, 8643.0, 8666.0, 8682.0, 8695.0, 8718.0, 8724.0, 8749.0, 8662.0, 8674.0, 8691.0, 8738.0, 8764.0, 8798.0, 8531.0, 8577.0, 8628.0, 8674.0, 8710.0, 8736.0, 8659.0, 8668.0, 8713.0, 8750.0, 8784.0, 8812.0, 8807.0, 8823.0, 8831.0, 8850.0, 8860.0, 8876.0, 8892.0, 8877.0, 8868.0, 8875.0, 8857.0, 8843.0, 8850.0, 8855.0, 8579.0]",2.0000000000000027,8770.9166666666661,0,
d,24,True,False,4,10.000000000000014,male,52.5,5,"[8587.0, 8604.0, 8613.0, 8618.0, 8650.0, 8652.0, 8666.0, 8682.0, 8692.0, 8713.0, 8774.0, 8778.0, 8791.0, 8798.0, 8798.0, 8811.0, 8823.0, 8931.0, 8711.0, 8707.0, 8729.0, 8753.0, 8767.0, 8794.0, 8798.0, 8811.0, 8809.0, 8684.0, 8650.0, 8663.0, 8685.0, 8683.0, 8643.0, 8451.0, 8474.0, 8525.0, 8575.0, 8618.0, 8647.0, 8679.0, 8730.0, 8682.0, 8724.0, 8742.0, 8783.0, 8797.0, 8813.0, 8803.0, 8640.0, 8644.0, 8699.0, 8721.0, 8751.0, 8782.0, 8647.0, 8652.0, 8683.0, 8698.0, 8733.0, 8770.0]",2.0000000000000027,8705.5166666666664,0,
d,24,True,False,4,12.000000000000018,male,50.0,6,"[8782.0, 8792.0, 8685.0, 8613.0, 8640.0, 8670.0, 8696.0, 8718.0, 8546.0, 8590.0, 8616.0, 8647.0, 8678.0, 8718.0, 8736.0, 8757.0, 8784.0, 8795.0, 8839.0, 8713.0, 8713.0, 8723.0, 8727.0, 8731.0, 8756.0, 8762.0, 8783.0, 8797.0, 8811.0, 8824.0, 8831.0, 8838.0, 8853.0, 8868.0, 8880.0, 8880.0, 8901.0, 8912.0, 8907.0, 8941.0, 8810.0, 8802.0, 8818.0, 8823.0, 8845.0, 8842.0, 8855.0, 8878.0, 8891.0, 8902.0, 8917.0, 8907.0, 8925.0, 8930.0, 8982.0, 8785.0, 8817.0, 8836.0, 8858.0, 8895.0]",2.0000000000000027,8796.1833333333325,0,
d,24,True,False,5,14.000000000000021,male,47.5,7,"[8928.0, 8950.0, 8963.0, 8977.0, 8993.0, 8956.0, 8924.0, 8939.0, 8956.0, 8969.0, 8993.0, 9018.0, 9042.0, 9069.0, 8979.0, 8970.0, 8976.0, 8997.0, 9028.0, 9044.0, 9069.0, 9012.0, 9008.0, 9022.0, 9040.0, 9056.0, 9061.0, 9071.0, 9071.0, 9064.0, 9039.0, 9020.0, 8993.0, 8979.0, 8950.0, 8969.0, 8970.0, 8967.0, 8985.0, 8979.0, 8968.0, 8969.0, 8960.0, 8814.0, 8807.0, 8775.0, 8756.0, 8739.0, 8730.0, 8738.0, 8627.0, 8565.0, 8580.0, 8618.0, 8660.0, 8695.0, 8649.0, 8549.0, 8562.0, 8609.0]",2.0000000000000027,8906.1000000000004,0,
d,24,True,False,5,16.000000000000025,male,45.0,8,"[8654.0, 8678.0, 8732.0, 8769.0, 8797.0, 8822.0, 8816.0, 8846.0, 8858.0, 8889.0, 8927.0, 8638.0, 8699.0, 8725.0, 8752.0, 8792.0, 8827.0, 8855.0, 8893.0, 8904.0, 8955.0, 8967.0, 8973.0, 8981.0, 8990.0, 9000.0, 9001.0, 9005.0, 9028.0, 8953.0, 8984.0, 8992.0, 9006.0, 9017.0, 9030.0, 9058.0, 8950.0, 8951.0, 8954.0, 8953.0, 8955.0, 8962.0, 8958.0, 8934.0, 8944.0, 8976.0, 8984.0, 9001.0, 9022.0, 9026.0, 8972.0, 8985.0, 9008.0, 9040.0, 9049.0, 9072.0, 9073.0, 9085.0, 9075.0, 9080.0]",2.0000000000000027,8930.3666666666668,0,
d,24,True,False,6,18.00000000000003,male,42.5,9,"[9098.0, 8895.0, 8933.0, 8946.0, 8963.0, 8981.0, 8988.0, 8998.0, 9008.0, 9022.0, 9022.0, 9024.0, 9035.0, 9046.0, 9071.0, 9087.0, 9098.0, 9097.0, 9004.0, 9017.0, 9057.0, 9066.0, 9089.0, 9097.0, 9112.0, 9128.0, 9132.0, 9118.0, 9125.0, 9120.0, 9120.0, 9132.0, 9155.0, 8991.0, 8992.0, 9018.0, 9033.0, 9056.0, 9066.0, 9094.0, 9132.0, 9150.0, 9166.0, 9185.0, 9190.0, 9199.0, 9206.0, 9217.0, 9223.0, 9198.0, 9188.0, 9219.0, 9160.0, 9152.0, 9143.0, 9136.0, 9118.0, 8977.0, 8969.0, 8966.0]",2.0000000000000027,9082.1333333333332,0,
d,24,True,False,7,20.000000000000032,male,40.0,10,"[8966.0, 8954.0, 8953.0, 8954.0, 8966.0, 8956.0, 8971.0, 8991.0, 8895.0, 8899.0, 8907.0, 8947.0, 8962.0, 8996.0, 9065.0, 9078.0, 9087.0, 9092.0, 9111.0, 9104.0, 9109.0, 9092.0, 8781.0, 8789.0, 8803.0, 8804.0, 8839.0, 8636.0, 8665.0, 8668.0, 8690.0, 8701.0, 8718.0, 8731.0, 8728.0, 8742.0, 8737.0, 8562.0, 8595.0, 8611.0, 8644.0, 8673.0, 8696.0, 8714.0, 8731.0, 8732.0, 8749.0, 8757.0, 8787.0, 8801.0, 8826.0, 8857.0, 8857.0, 8863.0, 8875.0, 8898.0, 8904.0, 8798.0, 8460.0, 8491.0]",2.0000000000000027,8832.7999999999993,0,
